item_code,advt_no,details,link
1589,,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT PROFESSOR EXAM-2019 (HINDI & SOCIOLOGY) ,/assets/pdf/Notifications/DV_INT_SCH_AP_2019_2_SUBJECTS_03022021.pdf
1588,, DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/DV_INT_CL_AP_2019_2_SUBJECTS_03022021.pdf
1587,,NOTIFICATION ABOUT INTERVIEW OF ASSISTANT PROFESSOR EXAM-2019 (PSYCHOLOGY) (27-01-2021),/assets/pdf/Notifications/NOTI_INTV_AP2019(PSYCHOLOGY)_27012021.pdf
1586,,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT PROFESSOR EXAM-2019 (PSYCHOLOGY) ,/assets/pdf/Notifications/DV_INT_SCH_AP2019(PSYCHOLOGY)_27012021.pdf
1585,, DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_AP2019(PSYCHOLOGY)_27012021.pdf
1584,,CAVEAT SUCHANA FOR ASSISTANT PROFESSOR EXAM-2019 (25-01-2021),/assets/pdf/Notifications/Caveat_Suchana_AP_2019_25012021.pdf
1583,,NOTIFICATION FOR STATE SERVICE (MAINS) EXAM-2019 (25-01-2021),/assets/pdf/Notifications/NOTI_SSME_2019_25012021.pdf
1582,,EXAM SCHEDULE- STATE SERVICE (MAINS) EXAM-2019 (25-01-2021),/assets/pdf/Notifications/EXAM_SCH_SSME_2019_25012021.pdf
1581,,NOTIFICATION FOR CIVIL JUDGE (MAINS) EXAM-2020 (25-01-2021),/assets/pdf/Notifications/NOTI_CJME_2020_25012021.pdf
1580,,EXAM SCHEDULE- CIVIL JUDGE (MAINS) EXAM-2020 (25-01-2021),/assets/pdf/Notifications/EXAM_SCH_CJME_2020_25012021.pdf
1579,,NOTIFICATION ABOUT INTERVIEW OF ASSISTANT PROFESSOR EXAM-2019 (7-SUBJECTS) (22-01-2021),/assets/pdf/Notifications/NOTI_INTV_AP_2020_7_SUB_22012021.pdf
1578,,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT PROFESSOR EXAM-2019,/assets/pdf/Notifications/INT_SCH_AP_2020_7_SUB_22012021.pdf
1577,, DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_AP_2019_7SUB_22012021.pdf
1576,,IMPORTANT NOTIFICATION - INTERVIEW CALL LETTER ,/assets/pdf/Notifications/IMP_NOTI_AP2019_INT_CL_24012021.pdf
1575,,PRESS NOTE-ASSISTANT PROFESSOR EXAM-2019 (22-01-2021),/assets/pdf/Notifications/AP_2019_PRESS_NOTE_22012021.pdf
1574,,"NOTIFICATION ABOUT INTERVIEW OF ASSISTANT DIRECTOR, AGRICULTURE EXAM-2020 (21-01-2021)",/assets/pdf/Notifications/NOTI_INTV_ADA_2020_21012021.pdf
1573,,"INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT DIRECTOR, AGRICULTURE EXAM-2020",/assets/pdf/Notifications/DV_INT_SCH_ADA_2020_21012021.pdf
1572,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_ADA_2020_21012021.pdf
1571,,"NOTIFICATION ABOUT INTERVIEW OF ASSISTANT GEO-HYDROLOGIST, ASSISTANT GEO-PHYSICS, ASSISTANT GEO-CHEMIST EXAM-2020 (19-01-2021)",/assets/pdf/Notifications/NOTI_INTV_AGH_AGP_AGC_2020_19012021.pdf
1570,,"INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT GEO-HYDROLOGIST, ASSISTANT GEO-PHYSICS, ASSISTANT GEO-CHEMIST EXAM-2020 ",/assets/pdf/Notifications/DV_INT_SCH_AGH_AGP_AGC_2020_19012021.pdf
1569,, DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_AGH_AGP_AGC_2020_19012021.pdf
1568,,NOTIFICATION ABOUT INTERVIEW OF INSURANCE MEDICAL OFFICER EXAM-2020 (19-01-2021),/assets/pdf/Notifications/NOTI_INTV_IMO_2020_19012021.pdf
1567,,INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - INSURANCE MEDICAL OFFICER EXAM-2020 ,/assets/pdf/Notifications/DV_INT_SCH_IMO_2020_19012021.pdf
1566,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_IMO_2020_19012021.pdf
1565,,"NOTIFICATION ABOUT INTERVIEW OF ASSISTANT DIRECTOR, JANSAMPARK (ENGLISH MED.) EXAM-2020 (07-01-2021)",/assets/pdf/Notifications/Noti_INTV_ADJEM_2020_07012021.pdf
1564,,"INTERVIEW & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT DIRECTOR, JANSAMPARK (ENGLISH MED.) EXAM-2020",/assets/pdf/Notifications/Int_SCH_ADJEM_2020_07012021.pdf
1563,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/Int_CL_ADJEM_2020_07012021.pdf
1562,,NOTIFICATION ABOUT ADMIT CARD OF STATE ENGINEERING SERVICE EXAM-2020 (04-01-2021),/assets/pdf/Notifications/NOTI_ABOUT_AC_SES_2020_04012021.pdf
1561,,"INSTRUCTIONS- CGPSC OFFICE STAFF SKILL TEST (ASSISTANT GRADE 3, ASSISTANT GRADE 3- BACKLOG, STENOGRAPHER, STENOTYPIST) EXAM -2018 & 2015 (04-01-2021)",/assets/pdf/Notifications/INSTRUCTION_SKILL_TEST_CGPSC_OFFICE_STAFF_04012021.pdf
1560,,CAVEAT SUCHANA FOR CIVIL JUDGE EXAM-2020 (24-12-2020),/assets/pdf/Notifications/Caveat_Suchana_24122020.pdf
1559,,"SUCHANA PATRA- SKILL TEST AND DOCUMENT VERIFICATION SCHEDULE OF ASSISTANT GRADE-3, STENOGRAPHER, STENO TYPIST EXAM-2018 AND ASSISTANT GRADE 3 - BACKLOG-2015 (CGPSC) (22-12-2020)",/assets/pdf/Notifications/SUCHANA_PATRA_CGPSC_OFFICE_STAFF_SKILLTEST_22122020.pdf
1558,,REQUIRED PROFORMA FOR DOCUMENT VERIFICATION ,/assets/pdf/Notifications/4DOC.pdf
1557,,INTERVIEW CALL LETTER AND INTERVIEW SCHEDULE OF VETERINARY ASSISTANT SURGEON-2020 (10-12-2020),/assets/pdf/Notifications/INT_SCH_VAS_2020_10122020.pdf
1556,,NOTIFICATION ABOUT ADMIT CARD OF ASSISTANT DIRECTOR AGRICULTURE EXAM-2020 (04-12-2020),/assets/pdf/Notifications/Noti_AC_ADA_2020_04122020.pdf
1555,,EXAM SCHEDULE OF STATE ENGINEERING SERVICE EXAM-2020 (27-11-2020),/assets/pdf/Notifications/EXAM_SCH_SES_2020_27112020.pdf
1554,,NOTIFICATION ABOUT ADMIT CARD OF INSURANCE MEDICAL OFFICER EXAM-2020 (18-11-2020),/assets/pdf/Notifications/Noti_AC_IMO_2020_18112020.pdf
1553,,NOTIFICATION ABOUT ADMIT CARD OF ASSISTANT DIRECTOR PUBLIC RELATION (ENGLISH MEDIUM) EXAM-2020 (18-11-2020),/assets/pdf/Notifications/Noti_AC_ADJEM_2020_18112020.pdf
1552,,NOTIFICATION ABOUT ADMIT CARD OF ASSISTANT GEO-HYDROLOGIST/ASSISTANT GEO-PHYSICS/ASSISTANT GEO-CHEMIST-2020 (18-11-2020),/assets/pdf/Notifications/Noti_AC_AGH_AGP_AGC_2020_18112020.pdf
1551,,"EXAM SCHEDULE OF ASSISTANT DIRECTOR, AGRICULTURE EXAM-2020 (11-11-2020)",/assets/pdf/Notifications/Noti_Exam_SCh_ADA_2020_11112020.pdf
1550,,NOTIFICATION REGARDING SUBSCRIBER OF CIVIL JUDGE EXAM-2020 (03-11-2020),/assets/pdf/Notifications/Noti_Subs_CJ_2020_03102020.pdf
1549,,EXAM SCHEDULE OF INSURANCE MEDICAL OFFICER EXAM-2020 (29-10-2020),/assets/pdf/Notifications/Noti_Exam_Sch_IMO_2020_29102020.pdf
1548,,NOTIFICATION ABOUT ADMIT CARD OF ASSISTANT PROFESSOR EXAM-2019 (27-10-2020),/assets/pdf/Notifications/Noti_AC_AP_2019_27102020.pdf
1547,,NOTIFICATION ABOUT INTERVIEW OF CIVIL JUDGE EXAM-2019 (22-10-2020),/assets/pdf/Notifications/Noti_Interview_CJ_2019_22102020.pdf
1546,,INTERVIEW SCHEDULE - CIVIL JUDGE EXAM-2019,/assets/pdf/Notifications/Noti_Int_SCH_CJ_2019_26102020.pdf
1545,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/Noti_Int_CL_CJ_2019_26102020.pdf
1544,,AMENDMENT (31-10-2020),/assets/pdf/Notifications/Noti_Subs_AP_2019_31102020.pdf
1543,,NOTIFICATION ABOUT SUBSCRIBER OF ASSISTANT PROFESSOR EXAM-2019 (21-10-2020),/assets/pdf/Notifications/Noti_Subs_AP_2019_21102020.pdf
1542,,"EXAM SCHEDULE OF ASSISTANT GEO-HYDROLOGIST, ASSISTANT GEO-PHYSICS, ASSISTANT GEO-CHEMIST EXAM-2020 (16-10-2020)",/assets/pdf/Notifications/Exam_Sch_AGH_AGP_AGC_2020.pdf
1541,,EXAM SCHEDULE OF ASSISTANT DIRECTOR JANSAMPARK (ENG. MED.) EXAM-2020 (16-10-2020),/assets/pdf/Notifications/Exam_Sch_ADJEM_2020.pdf
1540,,AMENDED NOTIFICATION FOR POSTPONEMENT OF STATE SERVICE (MAINS) EXAM-2019(13-10-2020),/assets/pdf/Notifications/Amend_Noti_SSME_2019_Postponement.pdf
1539,,EXAM SCHEDULE OF CIVIL JUDGE EXAM-2020 (05-10-2020),/assets/pdf/Notifications/EXAM_SCH_CIVIL_JUDGE_2020_05102020.pdf
1538,,SUBJECTWISE TIME TABLE (09-10-2020),/assets/pdf/Notifications/SUBJECTWISE_TT_AP_2019_09102020.pdf
1537,,EXAM SCHEDULE OF ASSISTANT PROFESSOR EXAM-2019 (03-10-2020),/assets/pdf/Notifications/Exam_Sch_AP_2019_03102020.pdf
1536,,NOTIFICATION ABOUT STATE SERVICE (MAINS) EXAM-2019 (01-10-2020),/assets/pdf/Notifications/Noti_SSME_2019_01102020.pdf
1535,,NOTIFICATION ABOUT ADMIT CARD OF CIVIL JUDGE (MAINS) EXAM-2019 (14-09-2020),/assets/pdf/Notifications/NOTI_AC_CJM2019_14092020.pdf
1534,,NOTIFICATION ABOUT SUBSCRIBER OF CIVIL JUDGE (MAINS) EXAM-2019 (10-09-2020),/assets/pdf/Notifications/NOTI_SUBS_CJM2019_10092020.pdf
1533,,"IMPORTANT NOTIFICATION - ASSISTANT DIRECTOR, RESEARCH-2018 (04-09-2020) ",/assets/pdf/Notifications/Noti_ADR_2018_04092020.pdf
1532,,EXAM SCHEDULE OF STATE SERVICE (MAINS) EXAM-2019 (04-09-2020) ,/assets/pdf/Notifications/NOTI_EXAM_SCH_SSME_2019_04092020.pdf
1531,,SUCHANA PATRA - DOCUMENT VERIFICATION SCHEDULE OF VETERINARY ASSISTANT SURGEON-2020 (08-09-2020),/assets/pdf/Notifications/SUCHANA_PATRA_VAS_2020_08092020.pdf
1530,,NOTIFICATION ABOUT DOCUMENT VERIFICATION SCHEDULE OF VETERINARY ASSISTANT SURGEON-2020 (26-08-2020) ,/assets/pdf/Notifications/Noti_DV_VAS_2020.pdf
1529,,DOCUMENT VERIFICATION SCHEDULE - VETERINARY ASSISTANT SURGEON-2020,/assets/pdf/Notifications/DV_SCH_VAS2020_26082020.pdf
1528,,DOWNLOAD DOCUMENT VERIFICATION CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/DV_CL_VAS2020_26082020.pdf
1527,,EXAM SCHEDULE OF CIVIL JUDGE (MAINS) EXAM-2019 (25-08-2020) ,/assets/pdf/Notifications/NOTI_EXAM_SCH_CJM_2019_25082020.pdf
1526,,NOTIFICATION ABOUT INTERVIEW SCHEDULE OF LIBRARIAN AND SPORTS OFFICER EXAM-2019 (24-08-2020) ,/assets/pdf/Notifications/Noti_Suchana_Patra_INT_LIBSO2019_24082020.pdf
1525,,INTERVIEW SCHEDULE - LIBRARIAN EXAM-2019,/assets/pdf/Notifications/INT_SCH_LIB_2019_24082020.pdf
1524,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_lib2019_24082020.pdf
1523,,INTERVIEW SCHEDULE - SPORTS OFFICER EXAM-2019,/assets/pdf/Notifications/INT_SCH_SO_2019_24082020.pdf
1522,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_SO2019_24082020.pdf
1521,,NOTIFICATION- POSTPONEMENT OF CG FOREST SERVICE (COMBINED) EXAMINATION-2020,/assets/pdf/Notifications/NOTI_POSTPONEMENT_CGFSE2020.pdf
1520,,NOTIFICATION ABOUT INTERVIEW SCHEDULE OF ASSISTANT PROFESSOR-2019 (PSYCHOLOGY) (20-08-2020) ,/assets/pdf/Notifications/Suchana_Patra_AP_Pshycology20082020.pdf
1519,,CORREGENDUM ,/assets/pdf/Notifications/CORREGENDUM_AP_PSYCHOLOGY%202019.pdf
1518,,INTERVIEW SCHEDULE - ASSISTANT PROFESSOR-2019 (PSYCHOLOGY),/assets/pdf/Notifications/Int_Sch_AP_Pshycology20082020.pdf
1517,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/Int_CL_AP_Pshycology20082020.pdf
1516,,NOTIFICAITON FOR POSTPONEMENT OF INTERVIEW(ASSISTANT PROFESSOR- PSYCHOLOGY-2019) (04-09-2020) ,/assets/pdf/Notifications/Interview_Cancelation_AP_Psychology_2019_04092020.pdf
1515,,EXTENSION OF DATES OF ONLINE APPLICATION/ONLINE EDIT - STATE SERVICE (MAINS) EXAM-2019(14/08/2020) ,/assets/pdf/Notifications/NOTI_EXT_SSME_2019_14072020.pdf
1514,,NOTIFICATION ABOUT INTERVIEW SCHEDULE OF ASSISTANT PROFESSOR-2019 (PSYCHOLOGY) (17-07-2020) ,/assets/pdf/Notifications/Suchana_Patra_AP_Pshycology17072020.pdf
1513,,INTERVIEW SCHEDULE - ASSISTANT PROFESSOR-2019 (PSYCHOLOGY),/assets/pdf/Notifications/Int_Sch_AP_Pshycology17072020.pdf
1512,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/Int_CL_AP_Pshycology17072020.pdf
1511,,NOTIFICAITON FOR POSTPONEMENT OF INTERVIEW(ASSISTANT PROFESSOR- PSYCHOLOGY-2019) (28-07-2020) ,/assets/pdf/Notifications/Interview_Cancelation_AP_Psychology_2019_27072020.pdf
1510,,NOTIFICATION FOR STATE SERVICE (MAINS) EXAM-2019 (25/06/2020),/assets/pdf/Notifications/NOTI_SSME_2019_25062020.pdf
1509,,NOTIFICATION FOR CIVIL JUDGE (MAINS) EXAM-2019 (25/06/2020),/assets/pdf/Notifications/NOTI_CJM_2019_25062020.pdf
1508,,TENDER NOTICE FOR DISPOSAL/SALE-2020 ,/assets/pdf/Notifications/Tender_Notice_Disposal_2020.pdf
1507,,"NOTIFICAITON FOR CANCELATION OF INTERVIEW(ASSISTANT PROFESSOR- PSYCHOLOGY-2019, LIBRARIAN & SPORTS OFFICER-2019) ",/assets/pdf/Notifications/Noti_Cancelation_Interview_22_to_26_June2020.pdf
1506,,NOTIFICATION ABOUT INTERVIEW SCHEDULE OF LIBRARIAN AND SPORTS OFFICER EXAM-2019 ,/assets/pdf/Notifications/Interview_Suchana_Patra_LSO_2019.pdf
1505,,INTERVIEW SCHEDULE - LIBRARIAN EXAM-2019,/assets/pdf/Notifications/INT_SCH_LIB_2019.pdf
1504,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_LIB_2019.pdf
1503,,INTERVIEW SCHEDULE - SPORTS OFFICER EXAM-2019,/assets/pdf/Notifications/INT_SCH_SO_2019.pdf
1502,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_SO_2019.pdf
1501,,NOTIFICATION ABOUT INTERVIEW SCHEDULE OF ASSISTANT PROFESSOR -2019 (PSYCHOLOGY) ,/assets/pdf/Notifications/Interview_Suchana_Patra_AP2019_Psychology.pdf
1500,,INTERVIEW SCHEDULE - ASSISTANT PROFESSOR -2019 (PSYCHOLOGY) ,/assets/pdf/Notifications/INT_SCH_AP_2019_Psychology.pdf
1499,, DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_AP_2019_Psychology.pdf
1498,,"NOTIFICAITON FOR CANCELATION OF SKILL TEST HELD ON 30-01-2020 (AG3, AG3-BACKLOG, STENOGRAPHER, STENOTYPIST) ",/assets/pdf/Notifications/Noti_Cancelation_Skill_Test_On_30_01_2020.pdf
1497,,SHORT TENDER NOTICE FOR PURCHASE OF STATIONERY MATERIAL-2020 ,/assets/pdf/Notifications/SHORT_TENDER_NOTICE_STATIONARY_2020.pdf
1496,,NOTIFICATION- POSTPONEMENT OF STATE SERVICE (MAINS) EXAMINATION-2019,/assets/pdf/Notifications/Noti_Postpone_SSE_Mains_2019.pdf
1495,,"NOTIFICATION- EXTENSION OF DATES OF ONLINE APPLICATION/ONLINE EDITING (CIVIL JUDGE-2020, ASSISTANT GEO-HYDROLOGIST, ASSISTANT GEO-PHYSICS, ASSISTANT GEO-CHEMIST-2020 & VETERINARY ASSISTANT SURGEON-2020)",/assets/pdf/Notifications/Noti_EXT_Online_Applications_30_03_2020.pdf
1494,,"NOTIFICATION- POSTPONEMENT OF EXAMINATIONS (ASSISTANT PROFESSOR-2019, CIVIL JUDGE-2020)",/assets/pdf/Notifications/Noti_Postpone_Examinations_30_03_2020.pdf
1493,,EXAM SCHEDULE OF ASSISTANT PROFESSOR EXAM-2019 ,/assets/pdf/Notifications/Noti_Exam_Sch_AP_2019.pdf
1492,,NOTIFICATION ABOUT DOCUMENT VERIFICATION OF ASSISTANT PROFESSOR EXAM-2019 (HIGHER EDUCATION DEPT.) ,/assets/pdf/Notifications/DV_CL_Notification_AP_2019.pdf
1491,,DOCUMENT VERIFICATION SCHEDULE - ASSISTANT PROFESSOR EXAM-2019 (HIGHER EDUCATION DEPT.),/assets/pdf/Notifications/DV_SCH_AP_2019.pdf
1490,,DOWNLOAD DOCUMENT VERIFICATION CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/DV_CL_AP_2019.pdf
1489,,NOTIFICATION ABOUT ADMIT CARD OF STATE SERVICE (PRELIMS) EXAM-2019 ,/assets/pdf/Notifications/Noti_About_Ac_SSPE2019.pdf
1488,,NOTIFICATION ABOUT SUBSCRIBER OF STATE SERVICE (PRELIMS) EXAM-2019 ,/assets/pdf/Notifications/Noti_Subs_SSE2019.pdf
1487,,"NOTIFICATION ABOUT DOCUMENT VERIFICATION & SKILL TEST SCHEDULE OF ASSISTANT GRADE-3, STENOGRAPHER, STENO TYPIST EXAM-2018 AND ASSISTANT GRADE 3 - BACKLOG-2015 (CGPSC) ",/assets/pdf/Notifications/DV_Notification_CGPSC_2018_2015.pdf
1486,,"DOCUMENT VERIFICATION SCHEDULE - ASSISTANT GRADE-3, STENOGRAPHER, STENO TYPIST-2018 (CGPSC)",/assets/pdf/Notifications/INT_SCH_CGPSC1_2018.pdf
1485,, DOWNLOAD DOCUMENT VERIFICATION CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_CGPSC1_2018.pdf
1484,,DOCUMENT VERIFICATION SCHEDULE - ASSISTANT GRADE-3- BACKLOG-2015 (CGPSC),/assets/pdf/Notifications/INT_SCH_CGPSC_2015.pdf
1483,,DOWNLOAD DOCUMENT VERIFICATION CALL LETTER AND REQUIRED ,/assets/pdf/Notifications/INT_CL_CGPSC_2015.pdf
1482,,NOTIFICATION REGARDING INTERVIEW OF STATE SERVICE EXAMINATION-2018 ,/assets/pdf/Notifications/NOTI_INT_SCH_SSE_2018.pdf
1481,,INTERVIEW SCHEDULE & DOCUMENT VERIFICATION SCHEDULE - STATE SERVICE EXAMINATION-2018 ,/assets/pdf/Notifications/INT_SCH_SSE_2018.pdf
1480,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_SSE_2018.pdf
1479,,NOTIFICATION ABOUT SKILL TEST SCHEDULE OF DRIVER (CGPSC) EXAM-2018 ,/assets/pdf/Notifications/Noti_Skill_Test_Driver_CGPSC_2018.pdf
1478,,"INTERVIEW SCHEDULE & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT DIRECTOR (PLANNING, ECONOMICS, STATISTICS) EXAM-2019 ",/assets/pdf/Notifications/INT_SCH_ADPES_2019.pdf
1477,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_ADPES_2019.pdf
1476,,INTERVIEW SCHEDULE & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT DIRECTOR - SURVEY EXAM-2018 ,/assets/pdf/Notifications/INT_SCH_ADS_2018.pdf
1475,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_ADS_2018.pdf
1474,,INTERVIEW SCHEDULE & DOCUMENT VERIFICATION SCHEDULE - ASSISTANT DIRECTOR - PLANNING EXAM-2018 ,/assets/pdf/Notifications/INT_SCH_ADP_2018.pdf
1473,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_ADP_2018.pdf
1472,,NOTIFICATION ABOUT SUBSCRIBER OF LIBRARIAN AND SPORTS OFFICER EXAM-2019 ,/assets/pdf/Notifications/Noti_Subs_LSO2019.pdf
1471,,NOTIFICATION ABOUT ADMIT CARD OF LIBRARIAN AND SPORTS OFFICER EXAM-2019,/assets/pdf/Notifications/Noti_About_AC_LSO2019.pdf
1470,,EXAM SCHEDULE OF LIBRARIAN AND SPORTS OFFICER-2019 [EXAM DATE : 26TH NOV 2019] ,/assets/pdf/Notifications/EXAM_SCH_LSO2019.pdf
1469,,SHORT TENDER NOTICE FOR SALE ,/assets/pdf/Notifications/TENDER/TENDER_NOTICE_VAHAN_2019.pdf
1468,,NOTIFICATION FOR POSTPONEMENT OF EXAM DATE OF CIVIL JUDGE (MAINS) EXAM-2019,/assets/pdf/Notifications/Postpone_EXAMDATE_CJME2019.pdf
1467,,NOTIFICATION ABOUT ADMIT CARD OF ASSISTANT DIRECTOR (RESEARCH) EXAM-2018,/assets/pdf/Notifications/NOTI_ABOUT_AC_ADR_2018.pdf
1466,,DOCUMENT VERIFICATION SCHEDULE PEON/DAK RUNNER/DRIVER/FARRASH (CGPSC)- 2018 ,/assets/pdf/Notifications/DV_SCH_CGPSC2_2018.pdf
1465,,DOWNLOAD DOCUMENT VERIFICATION CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/DV_CL_CGPSC2_2018.pdf
1464,,"NOTIFICATION ABOUT ADMIT CARD OF ASSISTANT DIRECTOR (PLANNING, ECONOMICS & STATISTICS) EXAM-2019",/assets/pdf/Notifications/Noti_About_AC_AD_PES_2019.pdf
1463,,NOTIFICATION ABOUT ADMIT CARD OF ASSISTANT DIRECTOR (PLANNING & SURVEY) EXAM-2018 ,/assets/pdf/Notifications/Noti_About_AC_AD_Survey_Planning_2018.pdf
1462,,INTERVIEW SCHEDULE LECTURER (HFW DEPT.)- 2019 ,/assets/pdf/Notifications/INT_SCH_LECT_HFW_2019.pdf
1461,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_LECT_HFW_2019.pdf
1460,,NOTIFICATION ABOUT ADMIT CARD OF STATE SERVICE (MAINS) EXAM-2018 ,/assets/pdf/Notifications/NOTI_ABOUT_AC_SSME_2018.pdf
1459,,NOTIFICATION FOR CIVIL JUDGE (MAINS) EXAM-2019,/assets/pdf/Notifications/NOTI_CIVIL_JUDGE_MAINS_2019.pdf
1458,,NOTIFICATION FOR POSTPONEMENT OF CIVIL JUDGE (MAINS) EXAM-2019,/assets/pdf/Notifications/NOTI_POSTPONE_CJM2019.pdf
1457,,NOTIFICATION ABOUT SUBSCRIBER OF STATE SERVICE (MAINS) EXAM-2018 ,/assets/pdf/Notifications/Noti_SUBS_SSME_2018.pdf
1456,,NOTIFICATION - TIME TABLE & EXAM SCHEME OF STATE SERVICE (MAINS) EXAM-2018 ,/assets/pdf/Notifications/Noti_Partwise_Marking_Details_SSME2018.pdf
1455,,EXAM SCHEDULE OF ASSISTANT DIRECTOR (RESEARCH) -2018 [EXAM DATE : 27TH AUG 2019] ,/assets/pdf/Notifications/NOTI_EXAM_SCH_AD_R_2018.pdf
1454,,INTERVIEW SCHEDULE CHIEF MUNICIPAL OFFICER (VARG 'KHA' & 'GA') EXAM- 2018 ,/assets/pdf/Notifications/INT_SCHE_CMO_2018.pdf
1453,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_CMO_2018.pdf
1452,,TENDER NOTICE FOR ONLINE SERVICES TO CGPSC,/assets/pdf/Notifications/TENDER/Tender_Notice_online_Service_To_CGPSC_21062019.pdf
1451,, RFP DOCUMENT FOR ONLINE SERVICES TO CGPSC,/assets/pdf/Notifications/TENDER/Final_Tender_22_06_2019.pdf
1450,,PRE BID QUERIES WITH REPLIES ,/assets/pdf/Notifications/tender/Pre_bid_queries_with_replies_01072019.pdf
1449,,AMENDED TENDER NOTICE FOR ONLINE SERVICES TO CGPSC ,/assets/pdf/Notifications/tender/Amended_Tender_Notice_15072019.pdf
1448,,"EXAM SCHEDULE OF ASSISTANT DIRECTOR (PLANNING, ECONOMICS & STATISTICS) -2019 [EXAM DATE : 1ST AUGUST 2019] ",/assets/pdf/Notifications/NOTI_EXAM_SC_AD_P_E_S_2019.pdf
1447,,"EXAM SCHEDULE OF ASSISTANT DIRECTOR (SURVEY, PLANNING) -2018 [EXAM DATE : 29TH & 30TH JULY 2019] ",/assets/pdf/Notifications/NOTI_EXAM_SC_AD_P_S_2018.pdf
1446,,"NOTIFICATION FOR STATE SERVICE (MAINS) EXAM-2018 (Extended Date for Online Application of State Service Mains Exam-2018 : 24, 25 & 26 June 2019)",/assets/pdf/Notifications/NOTI_SSME_2018_relive.pdf
1445,,"INTERVIEW SCHEDULE ASSISTANT DIRECTOR, JANSAMPARK- 2018 ",/assets/pdf/Notifications/INT_SCH_ADJ_2018.pdf
1444,,DOWNLOAD INTERVIEW CALL LETTER AND REQUIRED PROFORMA ,/assets/pdf/Notifications/INT_CL_ADJ_2018.pdf
1443,,"NOTIFICATION ABOUT MULTIPLE ADMIT CARD OF VARIOUS POSTS (PEON, DAK RUNNER, DRIVER, FARRASH) OF CGPSC EXAM-2018 ",/assets/pdf/Notifications/Noti_Multi_Appli_CGPSC2_2018.pdf
1442,,"NOTIFICATION ABOUT ADMIT CARD OF VARIOUS POSTS (PEON, DAK RUNNER, DRIVER, FARRASH) OF CGPSC EXAM-2018 ",/assets/pdf/Notifications/NOTI_ABOUT_AC_CGPSC2_2018.pdf
1441,,"NOTIFICATION ABOUT SUBSCRIBER IN VARIOUS POSTS (PEON, DAK RUNNER, DRIVER, FARRASH) OF CGPSC EXAM-2018 ",/assets/pdf/Notifications/NOTI_SUBS_CGPSC2_2018.pdf
